reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt 
gp:AOqpTOFei8lgcPl2_t5-TrXOZYPKhzkvJYiAqgvYuTUFCPs2s6IOwlK88QhmW1wuC60NVPN6giNlzrIHudwVhDs,Z A,https://play-lh.googleusercontent.com/a/AATXAJxd9Ml1rbW_64XsGT4W8tOPrYon2IvDKMTLV4VaXw=mo,App is not opening. Getting an error everytome. Tried uninstalling and downloaded it again but nothing works,1,0,8.22.1 build 22 40193,2022-03-26 17:59:05,,
gp:AOqpTOHOgAWvSyKgIKi4qXCHrGF8B3fIictROR7oeaozhzZqbU3xeRDcZLJsrbRJpryeCieDkJVqBjYH6JgAJsQ,niamh haig,https://play-lh.googleusercontent.com/a/AATXAJykHCqO7d-J56Lrhyu1GYdLqbR1lFX2RzA4Sysf=mo,it's good,5,0,8.11.1 build 12 40101,2022-03-26 17:55:40,,
gp:AOqpTOEz6N1ducWW3RRjeFWK_jOJD9JsXxqFd2HhYeFg2nCDkrY_SnVmpav9ymGx14NM_ycl18VVY9f5NKLyHKY,C K.,https://play-lh.googleusercontent.com/a-/AOh14GgZODYOsUrI_ve_kXDfQN2cGFkZWQl5TzUj2qF5N_0,"Won't even let me open app after last update. Click app, wait 5 seconds, it closes itself.",1,0,8.23.0 build 12 40200,2022-03-26 17:52:50,,
gp:AOqpTOFA6grZtyRb6Fi3mg0-AFwfe4FUE3YeJPudyFU6_dHpIAcJxB7sHzapQUAU1Xa3ZILiPeDU4-f1_6zoFuc,S. H.,https://play-lh.googleusercontent.com/a-/AOh14GjYWfqzwxWEQHRWUUYQLuLA2AyLeSwKshVCeHNKNw,"Years ago had Netflix on PC. Enjoyed it immensely. Now, not into watching movies. I did not request this app on my phone...but find it there anyway. Cannot find a way to take it off. I do not waste my time watching movies on smart phone or tv.v Why can't I delete it from my apps? I don't have the time to waste watching movies!!",3,0,,2022-03-26 17:45:41,,
gp:AOqpTOGO4jtlrWvHd5RXdhXGr6ufgmkhSGZuemksEI4PyJ59ySu70l3YAkMnINl7wgp5tDJVlKjl29EWBwEG5WQ,Tríona Egan,https://play-lh.googleusercontent.com/a-/AOh14GjMuBQGlivgeWnVd6ziAmIta2vKmJeo_r-ZgjV-BQ,"Exceptional, makes me cry with happiness",5,0,8.11.1 build 12 40101,2022-03-26 17:44:32,,
gp:AOqpTOHDu1PQ3ksdx_XP0CFq1iQSxDLW2SxsnYslhvieD9tk2fXUzS-vobQU-mknD2g6DljHGXvGoWWXS7KH-oY,Awad Askidou,https://play-lh.googleusercontent.com/a-/AOh14Gg3Gp4PhbQMoV_OG-WIY3Ex4od3EUsfNMmZvi6D6w,Excellent,5,0,7.50.0 build 17 34771,2022-03-26 17:44:26,,
gp:AOqpTOFzw5XZktiwW5meF55PyT6ieorboeTUTK55MWHVlHsDkPF_0Sytit2zVBQLtNxLcZOLJ52BZeZmP-XtviU,Michael Kennedy,https://play-lh.googleusercontent.com/a/AATXAJxwWobqSwc6zf8FCxKV05W1yQWSS_HRBDQMUNf2=mo,It has all my favourite shows,5,0,8.22.1 build 22 40193,2022-03-26 17:43:42,,
gp:AOqpTOFbiEAFh__4AR8HKdjxROewQXMXNZMEawp4uBFbVRKkBHc6RT4xMFD402pSws5lDccBDdTFxt4Lgz2qIKg,Hami Ranelle,https://play-lh.googleusercontent.com/a/AATXAJxEXoq3nhzTZxfgDko0Lx9anuBjycCyX8EzqSYy=mo,Convinient.,5,0,,2022-03-26 17:39:21,,
gp:AOqpTOH9f6eRtbzO72lQ3sTxdwK7LgZkC-mKuZzBs2SQLACmtPUwkwYcvDIPujHuIx6fvxysmchae_mFE5iYAIM,Motso Sumat,https://play-lh.googleusercontent.com/a/AATXAJwMosNFIvbm-OCivuhkq5lVBIaXu7ZB20hkr4Nj=mo,Awesome,5,0,,2022-03-26 17:37:44,,
gp:AOqpTOEvjOGTLW6b0IVm4W8-WMEliapA1CR-eo3vD9byaoHoyyZwEHxs3k8sQ48K1chEFIf999OCXtYgsHtoIYU,Irene Bulan,https://play-lh.googleusercontent.com/a-/AOh14GixTnzFs-090i5RjJkoIt-6WXJ--i60zie-yKLw,How can i use my netflix app if the beta program is full?,1,0,8.22.1 build 22 40193,2022-03-26 17:28:52,,
gp:AOqpTOEnrP6ZUB7ddI99nfOhVGOJiboR43FsK8cCeL3qmAg42lpEv4n0t1lDM6CMT7T9wK8RRRCeFpHSkBzRVgw,Sandeep Sarkar,https://play-lh.googleusercontent.com/a-/AOh14GgQvTNBtJbdi2npaOLzwztlLSPx-2iiqvP1pmuv,I've been a happy user for more than 2 years now but From last couple of days the viewing experience has been worse than ever. The screen stucks but audio continues to play. This is happening everytime now. Not going to subscribe for next month.,2,0,8.22.1 build 22 40193,2022-03-26 17:14:32,,
gp:AOqpTOHJRIr_7JicizVyOTpKwCxYlYIZhDkMzaoNEAtJ5x_Z3Ae7EDbvoqL2zzeA8I0cuJoSmZV_fggMKA56_nY,Dedraffy init,https://play-lh.googleusercontent.com/a/AATXAJyxh0T3XkDqp7A0sizwr1toYMIworAEqA3cSYDH=mo,Best,5,0,8.15.0 build 7 40137,2022-03-26 17:06:57,,
gp:AOqpTOHOyR955fAll8YdTPY_FmgsIb8R-7TxDFf5RLja5umJCr-liTZRRz8SWTl9Zme3AOAuGDtKjILv5H3zj0o,Andy serish,https://play-lh.googleusercontent.com/a/AATXAJx6Ae0r8rEiqG_AUGPyyb5wTn7zaRGC8hqo8OfH=mo,I have been in Netflix customer off and on for a long time and I've always had good service good attitude from the employees when I speak with them in person on the phone Netflix an all-around good app to have,5,0,8.20.0 build 12 40171,2022-03-26 16:56:42,,
gp:AOqpTOF7q8RjrUZLx_zLDFDouvXkKFswckV8-n7kK9TPQ4d3qnemIOAR7wb2zt0PydFcSSc-A6YlXhgHoJhWH6k,David Vimuktanon,https://play-lh.googleusercontent.com/a-/AOh14GhdOmfv06JPV67I9NIYsFnwqzMsn14LV_K_Mjag,🌟5 out of 5 Stars🌟 (Netflix is one of my TOP 3 Streaming apps) Loving the Netflix experience,5,0,8.22.1 build 22 40193,2022-03-26 16:47:14,,
gp:AOqpTOGyNH6RQb17ShYtwA9UDKRu0zBDKZzeGgJ5jmZRNNXaW8v9iUXb042bvpmpriIfj6AGwNCm5XF54Fjd_O4,Glen Kiare,https://play-lh.googleusercontent.com/a/AATXAJzkYE-EAgcTVVdkcpXqKgjJ2PnJ5tx3Yu-nlYoq=mo,Its a really good app since it saves time to go to a movie shop so keep it up netfix,3,0,8.11.1 build 12 40101,2022-03-26 16:46:40,,
gp:AOqpTOES2JvWHB9zsXySw6cxGagRIjsvN8AKYTqk2Kqb6IHZMwAj8E0ThnERijbibl9FtbOZDZbNDRplrFbGlL8,Fara Polino,https://play-lh.googleusercontent.com/a-/AOh14GivGzqWPSYCi_sHLoMdoMNo_EkXOYLFnxW9ntda,th best thing ever,5,0,8.12.0 build 7 40118,2022-03-26 16:45:32,,
gp:AOqpTOHiLAIYdBwQg9zG-iEl6pjAmy1rE6QdTQTZKCaO1Q1aa5KRnWSnGfdZ3Djq5sblM1HS9VNt_JTmB9ROdJM,Kenisha Glasgow,https://play-lh.googleusercontent.com/a/AATXAJxHPfIELDKag1yvIWXv0BnzBQqjHKFw7oyiUGei=mo,It was very nice,5,0,,2022-03-26 16:44:45,,
gp:AOqpTOHxjcn_VAW3L-b2Vq_pQBfmU_ftINqMHcyFO4dhBG-ndzbVUw1ABDsFuivOrwqCseYmiCZfi0_jBQVMF1E,Jose luis Melendez,https://play-lh.googleusercontent.com/a/AATXAJz1pl8NL8VEiaJlf6KZVouhf1ApzCZSKL5G20Iy=mo,You have great movies .,5,0,8.11.1 build 12 40101,2022-03-26 16:42:47,,
gp:AOqpTOFQibAVdFISkSV5YXXAeEddvClTMHwquf2-2rq3GtI2Xx0lAmACytY0doGD4q8H1mPx0DBS7FyYa0t3pHM,Eric Bridges,https://play-lh.googleusercontent.com/a-/AOh14Ggj5JimEDtLOCZqIhJlT79T7oXkVvV2Gt2kTvmfdw,Has a great way for watching movies but needs more of a choice of movies.,3,0,8.11.1 build 12 40101,2022-03-26 16:40:51,,
gp:AOqpTOFTvlaglNUjBbMcfrSkcCpUfrTRYbe_cHUwLvL47ReYqzEWe_ukkxZu9VKGSKSTWLS4n0lYtSMRmeX4444,Ari ca,https://play-lh.googleusercontent.com/a/AATXAJzpM_SWfZS_tLEyuNU9Eq03VuLOgiit-qeezoE0=mo,Keeps signing me off,1,0,8.22.1 build 22 40193,2022-03-26 16:39:40,,
gp:AOqpTOH58-fU-LaBQa-i3MOTX3q5JdHEI-veKV5JY8y4eXsZ0i5RtPQUwtdpG5kT8SQ_QjjyMlQXemaEoaZ0TaM,Gearz FPV,https://play-lh.googleusercontent.com/a-/AOh14GivCwiBaqcf1LpKPM7TqgNgAK9sn1FBkE8HPDd61w,Great App if you wanna chill,5,0,,2022-03-26 16:38:42,,
gp:AOqpTOEhqBUJDZ2y7WvZhYk6jxJ702jO1lDv-OXr8H2zn6jEDxf0V4k2rUjGRD6Yju0AzqNLcKvP1A5WUNuOUVA,Nur Muhammad Swastika Ardhi,https://play-lh.googleusercontent.com/a-/AOh14Gjo3trFSp1rLFaUl8kx7sdBf6gYoNiRbewuq9z9KQ,"Video keep freezing but sounds still working, only in this app but not the from browser, this is so annoying pls fix it asap",2,0,8.22.1 build 22 40193,2022-03-26 16:31:51,,
gp:AOqpTOF5BNUdSr3kcPr-j_20frU3Xh571lxlN_aIndWM-S5Yw7rFXRzXudxj4xXRo6sl4VnyPcQxWiZih8Pe8PE,tabetha howerton,https://play-lh.googleusercontent.com/a/AATXAJy2Nfjsuxpr8kNxh9G48QMWjstM8iQqRJ8U09Dj=mo,Good tv,5,0,,2022-03-26 16:28:16,,
gp:AOqpTOHGwOdsLTnSMxyITYnsJIx0CKfPovOA3Yl4K076eQ3UVtIps7iMv-c6EIPRDS17-Mz67QtIdcYexzhU3Wo,Toxic NCX,https://play-lh.googleusercontent.com/a-/AOh14GhvZTuZ1FMIzZEK2Y_F4URcLg1mB558bBrv7LqL7g,Turtles,5,0,4.16.3 build 15172,2022-03-26 16:28:06,,
gp:AOqpTOG_V0wmzst6RCzs8ErX72SgZPJdtIaTBRjFraSM2jB6DGUPOM1kSyqKVY7zLAtw7tUQOXuYF51H-DB4r_0,Obarodion JUDITH,https://play-lh.googleusercontent.com/a/AATXAJyeYa5JPDrFKDqpcBsSdgZUB7WwHOZFp_gyGTNv=mo,Nice,5,0,8.11.1 build 12 40101,2022-03-26 16:26:45,,
gp:AOqpTOFpNjfvtOWM-5K1mY_G1DzxMZbBrO5tWgUx1uLYEZCxfry6Ou3JSoE19yx4dbjdmOogGQUHt9g8B891CGQ,LEAH MAYOTI,https://play-lh.googleusercontent.com/a/AATXAJxIlhic4j8HzkcyVFygTJmPT9Ta02epbFOyHyQz=mo,Good 👍😌,5,0,,2022-03-26 16:25:51,,
gp:AOqpTOFcjUzwLxLkVE7Zli39tOeFcwkxROD5qwxzoD0TEPmYw8CgcYOa90lsPvHdqsVLQhQWRlI0hEY77RPKz2A,Poline Wakuthii,https://play-lh.googleusercontent.com/a/AATXAJwiS6G2TKS4yy2GvQZ0-DBSboWt0h6kFcU8Km9f=mo,Nice,1,0,8.22.1 build 22 40193,2022-03-26 16:20:51,,
gp:AOqpTOF2v14Hqa65OC5bQKnKucOYdpQQdV6FY1sW-PLKzkiRNG29ZRpVLMwOHyTV3Vr0rX-7vB-0-e6h9T4cGoI,Brian Muhindi,https://play-lh.googleusercontent.com/a/AATXAJyB6vg3niHm7bwbNfKw-_Hu3aqm_fpyM46jwN6D=mo,Perfect,5,0,8.22.1 build 22 40193,2022-03-26 16:18:22,,
gp:AOqpTOHetke2S-cAwbc3kkFW00h5Qasf4Gaj9zZJZJwT3TBDWjfQ0N1vQGtNZEV25OakVJwpTWZR5AF54pl80Zo,Joseph Hutalla,https://play-lh.googleusercontent.com/a/AATXAJwvhnOL2jWAx2vz8LqeiS4GCiz_4Wyu7jJP0Cq0=mo,Video stop while playing while the audio is still running,1,0,8.22.1 build 22 40193,2022-03-26 16:16:37,,
gp:AOqpTOG68O8w1SzxvEJobErPX3QUXmHO8ix1L2wEBEgtLBykWwVMFGeemN9kG6Rc2kJjZcXE_p8eZka6Bny6Rd4,Teresa Buenaventura,https://play-lh.googleusercontent.com/a-/AOh14GieVvFYEkQ5_bKofJurb8_P6UGK9Kx5znMFbGUP,Great,5,0,8.22.1 build 22 40193,2022-03-26 16:14:30,,
gp:AOqpTOHe9giuGMzb5aqyT7zbIIsLVRz7mAJIbBTi8NDyj3kbDt6vq_TUjOMvlu7diVnmdNaF-R8V1E5TdnxvPYw,Hunter Fodrea,https://play-lh.googleusercontent.com/a-/AOh14Gj0azozV5nJvUwzfGhmBP6fd5Q9luI1dD4bU3l4,App will not work on phone tried updating will only show opening screen and nothing else. It won't even give me an error message. Please get back to me if you can help me.,1,0,8.22.1 build 22 40193,2022-03-26 16:13:21,,
gp:AOqpTOGsDDJdr4S9FGIPHl1DHDlyGtIDfMHykLG4dmOsGOVsdpSh09SKSpOBF_pYk2SngKE3YLuSoDkTtRLMsMc,Robert hart,https://play-lh.googleusercontent.com/a/AATXAJzLlKmp4Xmv0zAVqbt0JxB8y0bb19pW22cIE4HK=mo,Me and my family love Netflix keep up the good work on keeping us entertained 💯💖💪🏾👊🏽,5,0,8.22.1 build 22 40193,2022-03-26 16:12:22,,
gp:AOqpTOEkjhrnBkNZ2-BjKyJnCxw7vOCOLEoqpWMVewht8F7w1ULkYl7cudFtdDbJbqb5zSXcsN0duQRPaCmMpy4,Amyah Mire,https://play-lh.googleusercontent.com/a/AATXAJzTFSNi0Q-iYGMOgk319SShwbB_eNtTUxr1dqU=mo,Poop,5,0,8.11.1 build 12 40101,2022-03-26 16:10:02,,
gp:AOqpTOEK2Bt3Ubx40BTIVbG4jeDLIa3KFv652IZrAR6qtdIl5aTL9EMxGgWjVu7G57uFnG7rEmstR_Pcx_clCkc,Crossfire Gamer,https://play-lh.googleusercontent.com/a-/AOh14GgW2ZW3PaxgCe14Ulkr26qF4gw7bFP0h-e8iG4i,Pls bring Naruto shippuden in India server pls,2,0,8.22.1 build 22 40193,2022-03-26 16:09:06,,
gp:AOqpTOGVfkcbMprDnq6Zv-_b2GSSh8H88EyKjqZZ9-x7smaxVWeHfzI6RU6T6AjLOfS2Oz0Z_zqzIQafrg8UNoo,Thendo Letsoalo Mudziri,https://play-lh.googleusercontent.com/a-/AOh14GiYUx3jrREZBBM40aIo7nxoJ4ZVEzd2FjXANn0JXw,My Favourite app of all time,5,0,8.5.0 build 14 40044,2022-03-26 16:08:41,,
gp:AOqpTOFquHhxnrqMJTOh11S_sZs5DoId3X2rdEw6DwMP-mzTV35xxbPrQRme5kk8cLm0d8cq5_uLgeoXBVyzGjM,Laura Blackbourn,https://play-lh.googleusercontent.com/a/AATXAJwFjHuBLCWUcgFO8rHnbqmwKmO-agKFnsovDvmv=mo,love it... theres everything u could EVER imagine here on NeTFLIX,5,0,8.5.0 build 14 40044,2022-03-26 16:07:33,,
gp:AOqpTOGXeZlEgPiyZySWbBNjJB5tOnEJjJOR6-hZ4gRfVcCuG8S2AJYlbhVEFzN8dBThTeeAOTdYZ7X2vVsp4k8,Mubashir Ajaz,https://play-lh.googleusercontent.com/a/AATXAJwCOfrbeRDgkCGiq6qSIcXcHTehsvD6ZSTshZGL=mo,Search fazool hai,1,0,,2022-03-26 16:06:43,,
gp:AOqpTOFqUgqWQmX6wCNUhUWow3fayVxMxkuH7NX4LfNObamOsZWNLqc7pMg7RAtT1_ll5MjyPIENqJ3Cg6j3jAk,Nidelvia Espinosa,https://play-lh.googleusercontent.com/a/AATXAJwoMsJmumStnFiaUXqN-qr61QdMWUyIdyajdS8V=mo,I loved,5,0,8.11.1 build 12 40101,2022-03-26 16:00:44,,
gp:AOqpTOG6LTIENg1IcAFW0QO-r9gZxWK_jMmq3_3xCUSvpDGZAIoA4nneap8Bsx9GU8NdsAn4WwhZtKVOWw_y3QY,Alok Gupta,https://play-lh.googleusercontent.com/a-/AOh14Gg7qigDlz8RUATqalXzYypd9eGxmogvxY1nw0phCg,₹ 499 has been deducted from my account by Netflix e. Please return my money back to my account. Otherwise I will file an FIR on Netflix,1,0,8.21.1 build 12 40185,2022-03-26 15:59:57,,
gp:AOqpTOFQK0qAi6rvQh9_7dVxYwgXk6YU5nQx3IPJo1ANR4Botqh87QBO3RK1LiaMtrIJsZEjYraW083N5aKDfYE,Kaela Edwards,https://play-lh.googleusercontent.com/a/AATXAJzrSS98JNXwy1m30XDFJPopuIdHdRwKIEca_fdc=mo,Netflix is one of the best things in my life and I'm only 10 and a half so I suggest you... DOWNLOAD IT RIGHT NOW OR YOU WOULD REGRET NOT TO !!!!!! SO KIND REGARDS ITZ _ QUEEN,5,0,,2022-03-26 15:59:47,,
gp:AOqpTOFtMAyCh3TC1kTttpfqRVvCrK1Q0nnQ07FL6NwZQETUtBWCf7vItcGJTzxNPRwxB9uZfb5JbLXCdfcNRS4,Kehinde Oguntona,https://play-lh.googleusercontent.com/a/AATXAJyuqZO5JeiSIjL2qvOCj4tDEd91vdOV00GdSlgO=mo,Keep up the good work,5,0,8.22.1 build 22 40193,2022-03-26 15:54:42,,
gp:AOqpTOF64aAAbpiq1qz3lQxxfQsxBiM2mcPCD32uxpJu-D4MZpJYKOoFVHk6P6suLqnlydFKivfnnxA3StAG9y4,Moose armistead,https://play-lh.googleusercontent.com/a/AATXAJxauwCQdHYAmf8ya-3X96CtN0jNZWwR6aZeodDO=mo,The new update delted all of my downloads while i was on a flight that was 4 hours long,1,0,8.22.1 build 22 40193,2022-03-26 15:54:18,,
gp:AOqpTOHZc_4gfpDDDiiGVqT8LpJiF_PvgDi1jNLSlMb44kLU9N4AxFxH6IzavYqMBHnvrO1pb_v-kMqgvxc8UR4,Kionne Thomas,https://play-lh.googleusercontent.com/a/AATXAJxuXQ9SihtUpNj5mjVpAO0tjTDlmoN-bBn74wkv=mo,Awesomeness,5,0,8.11.1 build 12 40101,2022-03-26 15:51:45,,
gp:AOqpTOGrZ3CMXvS9aA6rZ858aI3K-KXWRIdGNod2ERd_B3HHJ4oo-fUUIMz1PHTYzRT4g-spyX8jr5JuHaEM4-s,ÃFJĀL KÎÑG,https://play-lh.googleusercontent.com/a-/AOh14Gj5XRCM4SyCAB4QBlQXgrSZSDA5HdvBItFRTJFB,Lose,1,0,,2022-03-26 15:51:28,,
gp:AOqpTOEk-OPv0WpaGa5Z5ZYiuxyqg92sV29v_15G-NDY7k14ynNUUQmWfuO0ZZs-jaCsxVVmcpiSPDkTGgtJG2g,jamira haslam,https://play-lh.googleusercontent.com/a/AATXAJy_5WkEE1s7i2WeNk_kFjRI0msORWM2HMBec7QY=mo,netfilxis the best,5,0,8.22.1 build 22 40193,2022-03-26 15:50:57,,
gp:AOqpTOHHDAB65EvTjHH-9lmoVzKs1JnCh6-nWKnZ9YqwHy0R_v3K_GIOYu4t6P7slJZszk0bjcjeVMZY-MNvaxY,Braelyn Dale,https://play-lh.googleusercontent.com/a-/AOh14GjKeR0V7ysiIm_BOxFic2Z2PAeEWb13-yy9CqAD,I love Netflix but why we got to pay so much,5,0,8.22.1 build 22 40193,2022-03-26 15:49:36,,
gp:AOqpTOGQJeQhw-RwgKBVoqda8U0YYVlb0jZVcYgQav2rkARCdKu-WOL8hLloeKGP9eBMhp-JLlI9Sxux2QiUfY8,pat rinehart,https://play-lh.googleusercontent.com/a-/AOh14GgS-1hwoKEeZ6nqVVXsTP_epaDxNQVIadAOwoQCjw,Want to Uninstaller,1,0,,2022-03-26 15:41:41,,
gp:AOqpTOHl1JWjymhZcZBuwaR6QU3SxO2KGjGHfAWa2UeL-UG841bqTxslvoz94MB51SlcjwrkJDeCqeDe39Pk48k,Nancy gad,https://play-lh.googleusercontent.com/a/AATXAJzC6wTVoN9XhJ-whEwzMWJeRxKzWsV4j2aPXcs=mo,Good,5,0,8.20.0 build 12 40171,2022-03-26 15:40:03,,
gp:AOqpTOEbGcJ2_JDGku4Jhe7z1mMvZANc7_6EWyOutp31JmMoPBtT86y8FWXVFatSf0ossavfajtZSWzlP8K0_yw,Margaret Connors,https://play-lh.googleusercontent.com/a/AATXAJw929NJrv3TWXhGSjlIB9bTQTeZgAG0S93d8lgm=mo,Very,5,0,,2022-03-26 15:34:50,,
gp:AOqpTOGznCPyuc7FaRv3PTlNqv77o03rqW0tiAVcweoOeEfGKi4dNpfzhvbw1MjauJ1y4xUwCCJYva4fhAFCKTs,Valarie Nzilani,https://play-lh.googleusercontent.com/a-/AOh14Gj3Oc3fvD06d5ajBFIy1zjwr-DqvhnTSEDazRyKug,I love it,5,0,8.20.0 build 12 40171,2022-03-26 15:33:51,,
gp:AOqpTOFH1Jgl8vRZAh8joN4s7A1MehwsLh2ahsvenhVCniyG8-r32aUkVmyDPnmQbd-_EDK6MrTwYlfMGxxvqsM,Saida Subrati,https://play-lh.googleusercontent.com/a/AATXAJxq9OX7O38qAHtJNuC0wV_6t0zZL3xG-y4-MPWf=mo,Love Netflix is so jldnpdnpdbpndkkk nice,5,0,,2022-03-26 15:32:18,,
gp:AOqpTOF9LFkJqtxw3O65hctbSwtot7jl1u-XuxkyER3-TUqNkfwkW3DN90gGj3_t7JFDSdVf2_hVBW3QJX-Eq4U,Alex Ndirangu,https://play-lh.googleusercontent.com/a/AATXAJwQsXDU5DIdG7meN6dlgD2OZGkbmQ5q-PmU8Q7-=mo,"Wow beeeeeest shows and movies then, want one download one after 2days it's gone it's making the app look lame",1,0,8.22.1 build 22 40193,2022-03-26 15:30:01,,
gp:AOqpTOFRgq6Vf2jlY4jcB3RBk1VVuOWdV9o-Lw9iyrt--Xl7JBWLeMVgCth0X3nLhLD-Z4-vskyx0PzRTqlfrxs,zachary trayer,https://play-lh.googleusercontent.com/a-/AOh14GiV0GntIZymEV3hlXFpk7fepddp_i24obogGzKU,Good,5,0,8.22.1 build 22 40193,2022-03-26 15:28:26,,
gp:AOqpTOFwoi67gmtf5yfabIjgdI7nDyOZnu2rZPsWCNk819qF0yW6FTSORXS3b54GkS0Q7LQJmslqa0iO_g2GqDQ,Kaali Camero,https://play-lh.googleusercontent.com/a/AATXAJzZNaZfTx5xDXGdZh-DPUnpPOmxdeddYlAfDheL=mo,"Entertainment, entertainment and bus entertainment",5,0,8.22.1 build 22 40193,2022-03-26 15:27:28,,
gp:AOqpTOFPZlYd1e-GX04tuRSmsVtGYsoUjHFqC0FfURW9qzN6ItZakz76tkK6BFdnAMbUXzNgrQARY34QfVn62wY,Brandon Burnett,https://play-lh.googleusercontent.com/a/AATXAJz_xReJsTBPRu_H4vDw_4_qtpxLmbTHhiBbvmop=mo,Good movie 🎬,5,0,8.22.1 build 22 40193,2022-03-26 15:25:52,,
gp:AOqpTOEsAqOC06e0qhT3Ui_lzuvbcnNUeICm5iBT9aBZz0-OfaNWsDBKRf89JpRf_mCaA12I3RyzXOHI9NAtlGY,Alice Cora,https://play-lh.googleusercontent.com/a/AATXAJyvK8ibuauG-jociql6_kZySxy66eRJi7YVoMhf=mo,Great app,5,0,,2022-03-26 15:21:37,,
gp:AOqpTOHVpjP1dkc999d3hELXqqpJgdepChbgGyJIu-6SOjrZroLkgWx9I5N7KCSs_4Ct9jCyRlcvo5duJ4FE23Q,Benhard Pretorius,https://play-lh.googleusercontent.com/a/AATXAJw0u7NOXNlSRTPDV3jEFGcoo0lbxsq3KPQfxdaF=mo,I cant download/it wont let me download it,4,0,,2022-03-26 15:21:16,,
gp:AOqpTOFpiVxdt-8H8SwHPeB4W1oG7tSek6I4Q_NSw_ooc2bvKcjvBTeYuml9KtU1AmNDpQFpFQgQnMmn3eXUrfM,peter mwangi,https://play-lh.googleusercontent.com/a/AATXAJy9rDQUh7Uzg5M_3-YXRIn8KV_iFWls4jm5QTH8=mo,I can't seem to be able to watch movies even after I upgrade my Netflix,2,0,8.22.1 build 22 40193,2022-03-26 15:16:54,,
gp:AOqpTOHgoSjjM1e4NucmVZxJTpxXr_VtKE9bRxxptm10gB5Y-0Unz8Q49VOYPAAl87uzozywtJbLkyiBBx7-YW8,sarah nyambura,https://play-lh.googleusercontent.com/a-/AOh14GhMFfs5oCn5WB9mIuwM29nusvtzr3c_EfGbxIFa,What a way to spend the weekend 😌,5,0,,2022-03-26 15:10:22,,
gp:AOqpTOFfODJ4d5YKWtrg6M8C0CCrGJu3WbmX4hn-ANPKbz1NlUhwSQuhOthAv6yJmpxBRculGv4rpnq3B6jpVwA,Kimutai Caleb,https://play-lh.googleusercontent.com/a-/AOh14GizDdBCeWkRbdY6FLqAsnfe1bEpB-wX5TlNgnaqHjQ,Good app,5,0,8.22.1 build 22 40193,2022-03-26 15:07:55,,
gp:AOqpTOHg5GzmaVwzXpeSIM0bZHcS8IeRL4NnEZmGNLiwhYWlbgXJk0GP7-DqaGQlHi-FakOZ3q-glaVSVY1_TCA,Gershwin Cupido,https://play-lh.googleusercontent.com/a-/AOh14GhcNvkksFZbvdH4Y6ukg7F0mv1kES0BHKXTfxqw,It's good so far.no problems wot so ever,5,0,8.22.1 build 22 40193,2022-03-26 15:07:39,,
gp:AOqpTOH_KkiC6lAY206r_buakiMKvB00EyiSzDtSKRqB6tpnYLVgrWqpXBfOn15bRXixzceya_pkT9pSQGFtNx4,Kiran agarkar,https://play-lh.googleusercontent.com/a/AATXAJwAxrUJ1IdnHRG4e2u68de0bknPWrOT_Wv6wBXm=mo,Nice,5,0,,2022-03-26 15:04:30,,
gp:AOqpTOF0Unpro1cLlbZzPmD5MKBQpMHDQL_pVHIFg-QEQ6jJ1w5SGUU1sEdGV3cDoGJ9qAevS1lj_UtMWvQrYeE,Nadia cedras,https://play-lh.googleusercontent.com/a/AATXAJym1SphbarDx8Y1VbuYQ9jwougCq91IUV6oOXJi=mo,Love it.fun movies and series,5,0,8.11.1 build 12 40101,2022-03-26 14:57:54,,
gp:AOqpTOGxmVzqHQD9JPLNMjcz5AWmcuqhKwaXXmW_skIilO-TfizEugjO5xbDsWy4YqGp3xu6w7X6mNDfesl1WBE,Annette Carroll,https://play-lh.googleusercontent.com/a-/AOh14GjxF8xsBmzgRNb2T1MDqUpxN6c4yVzWnotv73kBPA,We need another money heist three and a squid game 2,5,0,,2022-03-26 14:55:36,,
gp:AOqpTOEwyGY_ZaZMgmYBzadykapeKpCgoHWoGbmVI8gOezrstfPKrhivWgIbsTl8ep0WXp3A7l75HBs0HIf6PrY,Gregory Atuyar,https://play-lh.googleusercontent.com/a-/AOh14GibJfkclVHytQkGlhaRiW9sNaLRXaUrTCOfjOeA,Excellent,5,0,8.11.1 build 12 40101,2022-03-26 14:53:28,,
gp:AOqpTOG2yVn3tlAL9RrTTUTMtPf3VhUmPobkhz600W9XT9-ic6hVgQzapAQNLNWbw3qv58PZpswwgYNKS2i1pZ0,Tupac Makaveli,https://play-lh.googleusercontent.com/a/AATXAJyg3UOjaPPz_g0q_pB2zQ1hdUls96MTPEj4B3c8=mo,Great,5,0,8.17.0 build 6 40147,2022-03-26 14:53:14,,
gp:AOqpTOGHAQkt_teeAbyemb74tuvm_biFc0wVb8_8SB90P-ulnYhTgugPlhpgT2ESKsLcVm2HrzQHr2UFjTXckPU,Oyugi Poline,https://play-lh.googleusercontent.com/a/AATXAJyF-pJRAmooxhdnsAvpJnu177ItNV5Lf-9Ksa6s=mo,Fantastic,5,0,8.22.1 build 22 40193,2022-03-26 14:52:47,,
